,CASE_ID,StartTimestamp,Activity,Resource,CompleteTimestamp,StartDate
1478,IM0000080,16.05.2013 12:18,OO Response,TEAM0037,16.05.2013 12:18,16.05.2013
1479,IM0000080,16.05.2013 12:18,Reassignment,TEAM0037,16.05.2013 14:08,16.05.2013
1480,IM0000080,16.05.2013 14:08,Status Change,TEAM0027,16.05.2013 14:08,16.05.2013
1481,IM0000080,16.05.2013 14:08,Operator Update,TEAM0027,16.05.2013 14:08,16.05.2013
1482,IM0000080,16.05.2013 14:08,Assignment,TEAM0027,16.05.2013 15:34,16.05.2013
1483,IM0000080,16.05.2013 15:34,Assignment,TEAM0027,16.05.2013 15:34,16.05.2013
1484,IM0000080,16.05.2013 15:34,Operator Update,TEAM0027,16.05.2013 15:34,16.05.2013
1485,IM0000080,16.05.2013 15:34,Reassignment,TEAM0027,16.05.2013 15:36,16.05.2013
1486,IM0000080,16.05.2013 15:36,Assignment,TEAM0015,22.05.2013 07:57,16.05.2013
1487,IM0000080,22.05.2013 07:57,Operator Update,TEAM0015,22.05.2013 07:57,22.05.2013
1488,IM0000080,22.05.2013 07:57,Status Change,TEAM0015,22.05.2013 10:02,22.05.2013
1489,IM0000080,22.05.2013 10:02,Operator Update,TEAM0015,31.05.2013 06:36,22.05.2013
1490,IM0000080,31.05.2013 06:36,Operator Update,TEAM0026,03.06.2013 10:49,31.05.2013
1491,IM0000080,03.06.2013 10:49,Operator Update,TEAM0027,04.06.2013 12:03,03.06.2013
1492,IM0000080,04.06.2013 12:03,Operator Update,TEAM0027,26.06.2013 07:40,04.06.2013
1493,IM0000080,26.06.2013 07:40,Operator Update,TEAM0015,23.07.2013 09:15,26.06.2013
1494,IM0000080,23.07.2013 09:15,Operator Update,TEAM0015,20.08.2013 08:52,23.07.2013
1495,IM0000080,20.08.2013 08:52,Operator Update,TEAM0015,27.08.2013 11:08,20.08.2013
1496,IM0000080,27.08.2013 11:08,Operator Update,TEAM0015,28.08.2013 07:22,27.08.2013
1497,IM0000080,28.08.2013 07:22,Operator Update,TEAM0015,04.09.2013 11:14,28.08.2013
1498,IM0000080,04.09.2013 11:14,Operator Update,TEAM0015,06.09.2013 10:51,04.09.2013
1499,IM0000080,06.09.2013 10:51,Status Change,TEAM0015,06.09.2013 12:52,06.09.2013
1500,IM0000080,06.09.2013 12:52,Operator Update,TEAM0015,20.09.2013 14:53,06.09.2013
1501,IM0000080,20.09.2013 14:53,Operator Update,TEAM0015,27.09.2013 15:37,20.09.2013
1502,IM0000080,27.09.2013 15:37,Operator Update,TEAM0015,30.09.2013 12:35,27.09.2013
1503,IM0000080,30.09.2013 12:35,Reassignment,TEAM0015,30.09.2013 12:35,30.09.2013
1504,IM0000080,30.09.2013 12:35,Assignment,TEAM0015,30.09.2013 12:35,30.09.2013
1505,IM0000080,30.09.2013 12:35,Status Change,TEAM0015,30.09.2013 12:35,30.09.2013
1506,IM0000080,30.09.2013 12:35,Operator Update,TEAM0015,01.10.2013 13:54,30.09.2013
1507,IM0000080,01.10.2013 13:54,Status Change,TEAM0027,01.10.2013 13:54,01.10.2013
1508,IM0000080,01.10.2013 13:54,Operator Update,TEAM0027,01.10.2013 13:54,01.10.2013
1509,IM0000080,01.10.2013 13:54,Assignment,TEAM0027,02.10.2013 15:31,01.10.2013
1510,IM0000080,02.10.2013 15:31,Update,TEAM0027,02.10.2013 15:31,02.10.2013
1511,IM0000080,02.10.2013 15:31,Status Change,TEAM0027,02.10.2013 15:31,02.10.2013
1512,IM0000080,02.10.2013 15:31,Assignment,TEAM0027,02.10.2013 15:31,02.10.2013
1513,IM0000080,02.10.2013 15:31,Reassignment,TEAM0027,02.10.2013 16:59,02.10.2013
1514,IM0000080,02.10.2013 16:59,Assignment,TEAM0015,02.10.2013 17:25,02.10.2013
1515,IM0000080,02.10.2013 17:25,Assignment,TEAM0015,02.10.2013 17:25,02.10.2013
1516,IM0000080,02.10.2013 17:25,Operator Update,TEAM0015,02.10.2013 17:25,02.10.2013
1517,IM0000080,02.10.2013 17:25,Reassignment,TEAM0015,02.10.2013 17:25,02.10.2013
1518,IM0000080,02.10.2013 17:25,Description Update,TEAM0015,02.10.2013 17:33,02.10.2013
1519,IM0000080,02.10.2013 17:33,Assignment,TEAM0025,02.10.2013 17:56,02.10.2013
1520,IM0000080,02.10.2013 17:56,Status Change,TEAM0025,03.10.2013 08:06,02.10.2013
1521,IM0000080,03.10.2013 08:06,Assignment,TEAM0025,03.10.2013 13:00,03.10.2013
1522,IM0000080,03.10.2013 13:00,Assignment,TEAM0015,03.10.2013 13:00,03.10.2013
1523,IM0000080,03.10.2013 13:00,Reassignment,TEAM0015,03.10.2013 13:00,03.10.2013
1524,IM0000080,03.10.2013 13:00,Operator Update,TEAM0015,03.10.2013 13:06,03.10.2013
1525,IM0000080,03.10.2013 13:06,Assignment,TEAM0015,03.10.2013 16:45,03.10.2013
1526,IM0000080,03.10.2013 16:45,Status Change,TEAM0015,03.10.2013 16:45,03.10.2013
1527,IM0000080,03.10.2013 16:45,Operator Update,TEAM0015,03.10.2013 16:45,03.10.2013
1528,IM0000080,03.10.2013 16:45,Assignment,TEAM0015,03.10.2013 16:45,03.10.2013
1529,IM0000080,03.10.2013 16:45,Reassignment,TEAM0015,03.10.2013 17:40,03.10.2013
1530,IM0000080,03.10.2013 17:40,Assignment,TEAM0025,03.10.2013 17:50,03.10.2013
1531,IM0000080,03.10.2013 17:50,Assignment,TEAM0025,03.10.2013 17:50,03.10.2013
1532,IM0000080,03.10.2013 17:50,Reassignment,TEAM0025,03.10.2013 17:51,03.10.2013
1533,IM0000080,03.10.2013 17:51,Assignment,TEAM0015,03.10.2013 17:51,03.10.2013
1534,IM0000080,03.10.2013 17:51,Status Change,TEAM0015,10.10.2013 13:39,03.10.2013
1535,IM0000080,10.10.2013 13:39,Operator Update,TEAM0027,15.10.2013 07:03,10.10.2013
1536,IM0000080,15.10.2013 07:03,Assignment,TEAM0015,15.10.2013 07:03,15.10.2013
1537,IM0000080,15.10.2013 07:03,Status Change,TEAM0015,15.10.2013 07:03,15.10.2013
1538,IM0000080,15.10.2013 07:03,Reassignment,TEAM0015,15.10.2013 07:03,15.10.2013
1539,IM0000080,15.10.2013 07:03,Operator Update,TEAM0015,15.10.2013 07:49,15.10.2013
1540,IM0000080,15.10.2013 07:49,Operator Update,TEAM0027,15.10.2013 07:58,15.10.2013
1541,IM0000080,15.10.2013 07:58,Operator Update,TEAM0027,15.10.2013 08:00,15.10.2013
1542,IM0000080,15.10.2013 08:00,Closed,TEAM0027,15.10.2013 08:00,15.10.2013
1543,IM0000080,15.10.2013 08:00,Caused By CI,TEAM0027,21.10.2013 08:50,15.10.2013
1544,IM0000080,21.10.2013 08:50,Update,TEAM0027,21.10.2013 08:50,21.10.2013
1545,IM0000080,21.10.2013 08:50,Assignment,TEAM0027,21.10.2013 08:50,21.10.2013
1546,IM0000080,21.10.2013 08:50,Reopen,TEAM0027,21.10.2013 14:15,21.10.2013
1547,IM0000080,21.10.2013 14:15,Status Change,TEAM0027,14.11.2013 13:45,21.10.2013
1548,IM0000080,14.11.2013 13:45,Description Update,TEAM0027,26.11.2013 10:18,14.11.2013
1549,IM0000080,26.11.2013 10:18,Operator Update,TEAM0027,02.12.2013 16:16,26.11.2013
1550,IM0000080,02.12.2013 16:16,Operator Update,TEAM0027,09.12.2013 16:44,02.12.2013
1551,IM0000080,09.12.2013 16:44,Operator Update,TEAM0015,09.12.2013 17:23,09.12.2013
1552,IM0000080,09.12.2013 17:23,Status Change,TEAM0015,11.12.2013 11:10,09.12.2013
1553,IM0000080,11.12.2013 11:10,Operator Update,TEAM0027,11.12.2013 11:24,11.12.2013
1554,IM0000080,11.12.2013 11:24,Operator Update,TEAM0027,11.12.2013 11:24,11.12.2013
1555,IM0000080,11.12.2013 11:24,Assignment,TEAM0027,11.12.2013 11:24,11.12.2013
1556,IM0000080,11.12.2013 11:24,Reassignment,TEAM0027,11.12.2013 11:32,11.12.2013
1557,IM0000080,11.12.2013 11:32,Assignment,TEAM0015,11.12.2013 13:44,11.12.2013
1558,IM0000080,11.12.2013 13:44,Reassignment,TEAM0015,11.12.2013 13:44,11.12.2013
1559,IM0000080,11.12.2013 13:44,Assignment,TEAM0015,11.12.2013 13:44,11.12.2013
1560,IM0000080,11.12.2013 13:44,Operator Update,TEAM0015,11.12.2013 13:59,11.12.2013
1561,IM0000080,11.12.2013 13:59,Assignment,TEAM0015,11.12.2013 15:19,11.12.2013
1562,IM0000080,11.12.2013 15:19,Assignment,TEAM0015,11.12.2013 15:19,11.12.2013
1563,IM0000080,11.12.2013 15:19,Reassignment,TEAM0015,11.12.2013 15:19,11.12.2013
1564,IM0000080,11.12.2013 15:19,Operator Update,TEAM0015,11.12.2013 15:20,11.12.2013
1565,IM0000080,11.12.2013 15:20,Assignment,TEAM0025,11.12.2013 15:38,11.12.2013
1566,IM0000080,11.12.2013 15:38,Operator Update,TEAM0025,11.12.2013 15:38,11.12.2013
1567,IM0000080,11.12.2013 15:38,Reassignment,TEAM0025,11.12.2013 15:38,11.12.2013
1568,IM0000080,11.12.2013 15:38,Assignment,TEAM0025,11.12.2013 16:09,11.12.2013
1569,IM0000080,11.12.2013 16:09,Assignment,TEAM0027,12.12.2013 11:28,11.12.2013
1570,IM0000080,12.12.2013 11:28,Operator Update,TEAM0027,16.12.2013 13:02,12.12.2013
1571,IM0000080,16.12.2013 13:02,Reassignment,TEAM0027,16.12.2013 13:02,16.12.2013
1572,IM0000080,16.12.2013 13:02,Assignment,TEAM0027,16.12.2013 13:02,16.12.2013
1573,IM0000080,16.12.2013 13:02,Operator Update,TEAM0027,16.01.2014 14:21,16.12.2013
1574,IM0000080,16.01.2014 14:21,Closed,TEAM0027,16.01.2014 14:31,16.01.2014
4157,IM0000170,27.06.2013 08:11,Open,TEAM0002,27.06.2013 08:14,27.06.2013
4158,IM0000170,27.06.2013 08:14,Update from customer,TEAM0002,27.06.2013 08:23,27.06.2013
4159,IM0000170,27.06.2013 08:23,Assignment,TEAM0003,28.06.2013 14:59,27.06.2013
4160,IM0000170,28.06.2013 14:59,Operator Update,TEAM0003,28.06.2013 14:59,28.06.2013
4161,IM0000170,28.06.2013 14:59,Reassignment,TEAM0003,28.06.2013 14:59,28.06.2013
4162,IM0000170,28.06.2013 14:59,Assignment,TEAM0003,17.07.2013 08:34,28.06.2013
4163,IM0000170,17.07.2013 08:34,Reassignment,TEAM0002,17.07.2013 08:34,17.07.2013
4164,IM0000170,17.07.2013 08:34,Update from customer,TEAM0002,17.07.2013 08:34,17.07.2013
4165,IM0000170,17.07.2013 08:34,Assignment,TEAM0002,17.07.2013 09:03,17.07.2013
4166,IM0000170,17.07.2013 09:03,Assignment,TEAM0003,17.07.2013 09:03,17.07.2013
4167,IM0000170,17.07.2013 09:03,Status Change,TEAM0003,17.07.2013 12:39,17.07.2013
4168,IM0000170,17.07.2013 12:39,Status Change,TEAM0003,17.07.2013 12:39,17.07.2013
4169,IM0000170,17.07.2013 12:39,Assignment,TEAM0003,17.07.2013 12:39,17.07.2013
4170,IM0000170,17.07.2013 12:39,External Vendor Assignment,TEAM0003,17.07.2013 12:39,17.07.2013
4171,IM0000170,17.07.2013 12:39,Reassignment,TEAM0003,17.07.2013 13:40,17.07.2013
4172,IM0000170,17.07.2013 13:40,Update from customer,TEAM0002,17.07.2013 13:40,17.07.2013
4173,IM0000170,17.07.2013 13:40,Update from customer,TEAM0002,18.07.2013 07:31,17.07.2013
4174,IM0000170,18.07.2013 07:31,Operator Update,TEAM0003,18.07.2013 07:31,18.07.2013
4175,IM0000170,18.07.2013 07:31,Assignment,TEAM0003,18.07.2013 07:31,18.07.2013
4176,IM0000170,18.07.2013 07:31,Reassignment,TEAM0003,18.07.2013 07:32,18.07.2013
4177,IM0000170,18.07.2013 07:32,Operator Update,TEAM0003,18.07.2013 11:53,18.07.2013
4178,IM0000170,18.07.2013 11:53,Assignment,TEAM0002,18.07.2013 11:53,18.07.2013
4179,IM0000170,18.07.2013 11:53,Update from customer,TEAM0002,26.07.2013 06:32,18.07.2013
4180,IM0000170,26.07.2013 06:32,Update from customer,TEAM0002,01.10.2013 16:09,26.07.2013
4181,IM0000170,01.10.2013 16:09,Assignment,TEAM0002,11.12.2013 16:31,01.10.2013
4182,IM0000170,11.12.2013 16:31,Update from customer,TEAM0002,11.12.2013 16:33,11.12.2013
4183,IM0000170,11.12.2013 16:33,Update from customer,TEAM0002,13.12.2013 16:10,11.12.2013
4184,IM0000170,13.12.2013 16:10,Reassignment,TEAM0002,13.12.2013 16:10,13.12.2013
4185,IM0000170,13.12.2013 16:10,Assignment,TEAM0002,13.12.2013 16:10,13.12.2013
4186,IM0000170,13.12.2013 16:10,Update from customer,TEAM0002,13.12.2013 16:13,13.12.2013
4187,IM0000170,13.12.2013 16:13,Closed,TEAM0003,13.12.2013 16:13,13.12.2013
4188,IM0000170,13.12.2013 16:13,Caused By CI,TEAM0003,20.01.2014 09:47,13.12.2013
4189,IM0000170,20.01.2014 09:47,Reopen,TEAM0002,20.01.2014 09:47,20.01.2014
4190,IM0000170,20.01.2014 09:47,Update,TEAM0002,20.01.2014 16:48,20.01.2014
4191,IM0000170,20.01.2014 16:48,Reassignment,TEAM0171,22.01.2014 15:23,20.01.2014
4192,IM0000170,22.01.2014 15:23,Operator Update,TEAM0171,22.01.2014 15:26,22.01.2014
4193,IM0000170,22.01.2014 15:26,Operator Update,TEAM0171,24.01.2014 13:22,22.01.2014
4194,IM0000170,24.01.2014 13:22,Status Change,TEAM0171,24.01.2014 16:47,24.01.2014
4195,IM0000170,24.01.2014 16:47,Operator Update,TEAM0171,29.01.2014 08:12,24.01.2014
4196,IM0000170,29.01.2014 08:12,Reassignment,TEAM0171,29.01.2014 08:12,29.01.2014
4197,IM0000170,29.01.2014 08:12,Operator Update,TEAM0171,29.01.2014 08:12,29.01.2014
4198,IM0000170,29.01.2014 08:12,Assignment,TEAM0171,29.01.2014 13:25,29.01.2014
4199,IM0000170,29.01.2014 13:25,Update from customer,TEAM0002,04.02.2014 12:50,29.01.2014
4200,IM0000170,04.02.2014 12:50,Reassignment,TEAM0002,04.02.2014 12:50,04.02.2014
4201,IM0000170,04.02.2014 12:50,Update from customer,TEAM0002,04.02.2014 12:58,04.02.2014
4202,IM0000170,04.02.2014 12:58,Reassignment,TEAM0171,04.02.2014 12:58,04.02.2014
4203,IM0000170,04.02.2014 12:58,Operator Update,TEAM0171,04.02.2014 13:13,04.02.2014
4204,IM0000170,04.02.2014 13:13,Status Change,TEAM0172,04.02.2014 13:17,04.02.2014
4205,IM0000170,04.02.2014 13:17,Assignment,TEAM0172,05.02.2014 14:15,04.02.2014
4206,IM0000170,05.02.2014 14:15,Operator Update,TEAM0172,06.02.2014 08:19,05.02.2014
4207,IM0000170,06.02.2014 08:19,Communication with vendor,TEAM0172,06.02.2014 08:19,06.02.2014
4208,IM0000170,06.02.2014 08:19,Assignment,TEAM0172,06.02.2014 13:32,06.02.2014
4209,IM0000170,06.02.2014 13:32,Incident reproduction,TEAM0172,06.02.2014 13:33,06.02.2014
4210,IM0000170,06.02.2014 13:33,Status Change,TEAM0172,06.02.2014 13:51,06.02.2014
4211,IM0000170,06.02.2014 13:51,External Vendor Assignment,TEAM0172,06.02.2014 13:51,06.02.2014
4212,IM0000170,06.02.2014 13:51,Status Change,TEAM0172,06.02.2014 13:51,06.02.2014
4213,IM0000170,06.02.2014 13:51,Analysis/Research,TEAM0172,06.02.2014 17:11,06.02.2014
4214,IM0000170,06.02.2014 17:11,Reassignment,TEAM0172,06.02.2014 17:11,06.02.2014
4215,IM0000170,06.02.2014 17:11,Analysis/Research,TEAM0172,06.02.2014 17:11,06.02.2014
4216,IM0000170,06.02.2014 17:11,Assignment,TEAM0172,07.02.2014 17:08,06.02.2014
4217,IM0000170,07.02.2014 17:08,Analysis/Research,TEAM0172,13.02.2014 13:57,07.02.2014
4218,IM0000170,13.02.2014 13:57,Reassignment,TEAM0009,13.02.2014 13:57,13.02.2014
4219,IM0000170,13.02.2014 13:57,Update,TEAM0009,13.02.2014 14:19,13.02.2014
4220,IM0000170,13.02.2014 14:19,Reassignment,TEAM0172,13.02.2014 14:19,13.02.2014
4221,IM0000170,13.02.2014 14:19,Operator Update,TEAM0172,13.02.2014 15:12,13.02.2014
4222,IM0000170,13.02.2014 15:12,Reassignment,TEAM0002,13.02.2014 15:12,13.02.2014
4223,IM0000170,13.02.2014 15:12,Update from customer,TEAM0002,13.02.2014 15:17,13.02.2014
4224,IM0000170,13.02.2014 15:17,Closed,TEAM0171,13.02.2014 15:17,13.02.2014
4225,IM0000170,13.02.2014 15:17,Caused By CI,TEAM0171,10.03.2014 14:30,13.02.2014
4226,IM0000170,10.03.2014 14:30,Reopen,TEAM0002,10.03.2014 14:30,10.03.2014
4227,IM0000170,10.03.2014 14:30,Update,TEAM0002,10.03.2014 16:49,10.03.2014
4228,IM0000170,10.03.2014 16:49,Status Change,TEAM0171,10.03.2014 16:49,10.03.2014
4229,IM0000170,10.03.2014 16:49,Operator Update,TEAM0171,10.03.2014 16:49,10.03.2014
4230,IM0000170,10.03.2014 16:49,Reassignment,TEAM0171,10.03.2014 16:49,10.03.2014
4231,IM0000170,10.03.2014 16:49,Assignment,TEAM0171,10.03.2014 16:50,10.03.2014
4232,IM0000170,10.03.2014 16:50,Update,TEAM0171,10.03.2014 17:00,10.03.2014
4501,IM0000182,04.07.2013 08:01,Open,TEAM0008,04.07.2013 08:25,04.07.2013
4502,IM0000182,04.07.2013 08:25,Operator Update,TEAM0003,04.07.2013 08:25,04.07.2013
4503,IM0000182,04.07.2013 08:25,Assignment,TEAM0003,04.07.2013 11:38,04.07.2013
4504,IM0000182,04.07.2013 11:38,Reassignment,TEAM0003,04.07.2013 11:38,04.07.2013
4505,IM0000182,04.07.2013 11:38,Operator Update,TEAM0003,04.07.2013 11:38,04.07.2013
4506,IM0000182,04.07.2013 11:38,Assignment,TEAM0003,08.07.2013 11:47,04.07.2013
4507,IM0000182,08.07.2013 11:47,Update,TEAM0011,08.07.2013 11:47,08.07.2013
4508,IM0000182,08.07.2013 11:47,Assignment,TEAM0011,25.07.2013 07:30,08.07.2013
4509,IM0000182,25.07.2013 07:30,Assignment,TEAM0011,25.07.2013 07:30,25.07.2013
4510,IM0000182,25.07.2013 07:30,Update,TEAM0011,25.07.2013 07:30,25.07.2013
4511,IM0000182,25.07.2013 07:30,Reassignment,TEAM0011,25.07.2013 10:30,25.07.2013
4512,IM0000182,25.07.2013 10:30,External Vendor Assignment,TEAM0003,25.07.2013 10:30,25.07.2013
4513,IM0000182,25.07.2013 10:30,Operator Update,TEAM0003,25.07.2013 10:30,25.07.2013
4514,IM0000182,25.07.2013 10:30,Assignment,TEAM0003,25.07.2013 10:30,25.07.2013
4515,IM0000182,25.07.2013 10:30,Status Change,TEAM0003,06.08.2013 12:13,25.07.2013
4516,IM0000182,06.08.2013 12:13,Pending vendor,TEAM0003,21.08.2013 09:05,06.08.2013
4517,IM0000182,21.08.2013 09:05,Operator Update,TEAM0003,01.10.2013 10:04,21.08.2013
4518,IM0000182,01.10.2013 10:04,Status Change,TEAM0003,01.10.2013 10:04,01.10.2013
4519,IM0000182,01.10.2013 10:04,Operator Update,TEAM0003,02.10.2013 08:10,01.10.2013
4520,IM0000182,02.10.2013 08:10,Closed,TEAM0003,02.10.2013 08:10,02.10.2013
4521,IM0000182,02.10.2013 08:10,Caused By CI,TEAM0003,02.10.2013 08:20,02.10.2013
4522,IM0000183,04.07.2013 13:27,Open,TEAM0002,04.07.2013 13:30,04.07.2013
4523,IM0000183,04.07.2013 13:30,Assignment,TEAM0003,04.07.2013 13:32,04.07.2013
4524,IM0000183,04.07.2013 13:32,Update from customer,TEAM0002,10.07.2013 14:41,04.07.2013
4525,IM0000183,10.07.2013 14:41,Reassignment,TEAM0003,10.07.2013 14:41,10.07.2013
4526,IM0000183,10.07.2013 14:41,Operator Update,TEAM0003,10.07.2013 14:41,10.07.2013
4527,IM0000183,10.07.2013 14:41,Assignment,TEAM0003,16.07.2013 12:39,10.07.2013
4528,IM0000183,16.07.2013 12:39,Assignment,TEAM0002,16.07.2013 12:39,16.07.2013
4529,IM0000183,16.07.2013 12:39,Reassignment,TEAM0002,16.07.2013 12:39,16.07.2013
4530,IM0000183,16.07.2013 12:39,Update from customer,TEAM0002,16.07.2013 13:39,16.07.2013
4531,IM0000183,16.07.2013 13:39,Assignment,TEAM0003,16.07.2013 13:46,16.07.2013
4532,IM0000183,16.07.2013 13:46,Assignment,TEAM0003,16.07.2013 13:46,16.07.2013
4533,IM0000183,16.07.2013 13:46,Operator Update,TEAM0003,16.07.2013 13:46,16.07.2013
4534,IM0000183,16.07.2013 13:46,Reassignment,TEAM0003,16.07.2013 13:54,16.07.2013
4535,IM0000183,16.07.2013 13:54,Reassignment,TEAM0042,16.07.2013 13:54,16.07.2013
4536,IM0000183,16.07.2013 13:54,Update,TEAM0042,17.07.2013 07:11,16.07.2013
4537,IM0000183,17.07.2013 07:11,Operator Update,TEAM0003,17.07.2013 07:11,17.07.2013
4538,IM0000183,17.07.2013 07:11,Reassignment,TEAM0003,17.07.2013 07:17,17.07.2013
4539,IM0000183,17.07.2013 07:17,Assignment,TEAM0042,17.07.2013 07:17,17.07.2013
4540,IM0000183,17.07.2013 07:17,Operator Update,TEAM0042,17.07.2013 14:50,17.07.2013
4541,IM0000183,17.07.2013 14:50,Operator Update,TEAM0042,17.07.2013 14:50,17.07.2013
4542,IM0000183,17.07.2013 14:50,Status Change,TEAM0042,18.07.2013 09:04,17.07.2013
4543,IM0000183,18.07.2013 09:04,Operator Update,TEAM0042,22.07.2013 09:39,18.07.2013
4544,IM0000183,22.07.2013 09:39,Status Change,TEAM0042,22.07.2013 09:39,22.07.2013
4545,IM0000183,22.07.2013 09:39,Operator Update,TEAM0042,23.07.2013 05:46,22.07.2013
4546,IM0000183,23.07.2013 05:46,Operator Update,TEAM0042,23.07.2013 13:29,23.07.2013
4547,IM0000183,23.07.2013 13:29,Operator Update,TEAM0042,24.07.2013 05:26,23.07.2013
4548,IM0000183,24.07.2013 05:26,Impact Change,TEAM0042,24.07.2013 05:26,24.07.2013
4549,IM0000183,24.07.2013 05:26,Urgency Change,TEAM0042,30.07.2013 08:17,24.07.2013
4550,IM0000183,30.07.2013 08:17,Operator Update,TEAM0042,31.07.2013 15:00,30.07.2013
4551,IM0000183,31.07.2013 15:00,Update,TEAM0042,02.08.2013 11:43,31.07.2013
4552,IM0000183,02.08.2013 11:43,Update,TEAM0042,06.08.2013 13:42,02.08.2013
4553,IM0000183,06.08.2013 13:42,Update,TEAM0042,07.08.2013 14:22,06.08.2013
4554,IM0000183,07.08.2013 14:22,Update,TEAM0042,14.08.2013 06:18,07.08.2013
4555,IM0000183,14.08.2013 06:18,Update,TEAM0042,14.08.2013 10:35,14.08.2013
4556,IM0000183,14.08.2013 10:35,Reassignment,TEAM0042,14.08.2013 10:35,14.08.2013
4557,IM0000183,14.08.2013 10:35,Assignment,TEAM0042,14.08.2013 10:35,14.08.2013
4558,IM0000183,14.08.2013 10:35,Update,TEAM0042,14.08.2013 12:51,14.08.2013
4559,IM0000183,14.08.2013 12:51,Update from customer,TEAM0002,01.10.2013 16:25,14.08.2013
4560,IM0000183,01.10.2013 16:25,Update from customer,TEAM0002,01.10.2013 16:25,01.10.2013
4561,IM0000183,01.10.2013 16:25,Reassignment,TEAM0002,01.10.2013 16:28,01.10.2013
4562,IM0000183,01.10.2013 16:28,Closed,TEAM0003,01.10.2013 16:38,01.10.2013
4970,IM0000198,11.07.2013 08:56,Open,TEAM0002,11.07.2013 09:54,11.07.2013
4971,IM0000198,11.07.2013 09:54,Operator Update,TEAM0003,11.07.2013 09:55,11.07.2013
4972,IM0000198,11.07.2013 09:55,Assignment,TEAM0003,11.07.2013 11:36,11.07.2013
4973,IM0000198,11.07.2013 11:36,Assignment,TEAM0003,11.07.2013 11:36,11.07.2013
4974,IM0000198,11.07.2013 11:36,Operator Update,TEAM0003,11.07.2013 11:59,11.07.2013
4975,IM0000198,11.07.2013 11:59,Reassignment,TEAM0003,11.07.2013 11:59,11.07.2013
4976,IM0000198,11.07.2013 11:59,Operator Update,TEAM0003,11.07.2013 11:59,11.07.2013
