,CASE_ID,StartTimestamp,Activity,Resource,CompleteTimestamp,StartDate
1478,IM0000080,16.05.2013 12:18,OO Response,TEAM0037,16.05.2013 12:18,16.05.2013
1479,IM0000080,16.05.2013 12:18,Reassignment,TEAM0037,16.05.2013 14:08,16.05.2013
1480,IM0000080,16.05.2013 14:08,Status Change,TEAM0027,16.05.2013 14:08,16.05.2013
1481,IM0000080,16.05.2013 14:08,Operator Update,TEAM0027,16.05.2013 14:08,16.05.2013
1482,IM0000080,16.05.2013 14:08,Assignment,TEAM0027,16.05.2013 15:34,16.05.2013
1483,IM0000080,16.05.2013 15:34,Assignment,TEAM0027,16.05.2013 15:34,16.05.2013
1484,IM0000080,16.05.2013 15:34,Operator Update,TEAM0027,16.05.2013 15:34,16.05.2013
1485,IM0000080,16.05.2013 15:34,Reassignment,TEAM0027,16.05.2013 15:36,16.05.2013
1486,IM0000080,16.05.2013 15:36,Assignment,TEAM0015,22.05.2013 07:57,16.05.2013
1487,IM0000080,22.05.2013 07:57,Operator Update,TEAM0015,22.05.2013 07:57,22.05.2013
1488,IM0000080,22.05.2013 07:57,Status Change,TEAM0015,22.05.2013 10:02,22.05.2013
1489,IM0000080,22.05.2013 10:02,Operator Update,TEAM0015,31.05.2013 06:36,22.05.2013
1490,IM0000080,31.05.2013 06:36,Operator Update,TEAM0026,03.06.2013 10:49,31.05.2013
1491,IM0000080,03.06.2013 10:49,Operator Update,TEAM0027,04.06.2013 12:03,03.06.2013
1492,IM0000080,04.06.2013 12:03,Operator Update,TEAM0027,26.06.2013 07:40,04.06.2013
1493,IM0000080,26.06.2013 07:40,Operator Update,TEAM0015,23.07.2013 09:15,26.06.2013
1494,IM0000080,23.07.2013 09:15,Operator Update,TEAM0015,20.08.2013 08:52,23.07.2013
1495,IM0000080,20.08.2013 08:52,Operator Update,TEAM0015,27.08.2013 11:08,20.08.2013
1496,IM0000080,27.08.2013 11:08,Operator Update,TEAM0015,28.08.2013 07:22,27.08.2013
1497,IM0000080,28.08.2013 07:22,Operator Update,TEAM0015,04.09.2013 11:14,28.08.2013
1498,IM0000080,04.09.2013 11:14,Operator Update,TEAM0015,06.09.2013 10:51,04.09.2013
1499,IM0000080,06.09.2013 10:51,Status Change,TEAM0015,06.09.2013 12:52,06.09.2013
1500,IM0000080,06.09.2013 12:52,Operator Update,TEAM0015,20.09.2013 14:53,06.09.2013
1501,IM0000080,20.09.2013 14:53,Operator Update,TEAM0015,27.09.2013 15:37,20.09.2013
1502,IM0000080,27.09.2013 15:37,Operator Update,TEAM0015,30.09.2013 12:35,27.09.2013
1503,IM0000080,30.09.2013 12:35,Reassignment,TEAM0015,30.09.2013 12:35,30.09.2013
1504,IM0000080,30.09.2013 12:35,Assignment,TEAM0015,30.09.2013 12:35,30.09.2013
1505,IM0000080,30.09.2013 12:35,Status Change,TEAM0015,30.09.2013 12:35,30.09.2013
1506,IM0000080,30.09.2013 12:35,Operator Update,TEAM0015,01.10.2013 13:54,30.09.2013
1507,IM0000080,01.10.2013 13:54,Status Change,TEAM0027,01.10.2013 13:54,01.10.2013
1508,IM0000080,01.10.2013 13:54,Operator Update,TEAM0027,01.10.2013 13:54,01.10.2013
1509,IM0000080,01.10.2013 13:54,Assignment,TEAM0027,02.10.2013 15:31,01.10.2013
1510,IM0000080,02.10.2013 15:31,Update,TEAM0027,02.10.2013 15:31,02.10.2013
1511,IM0000080,02.10.2013 15:31,Status Change,TEAM0027,02.10.2013 15:31,02.10.2013
1512,IM0000080,02.10.2013 15:31,Assignment,TEAM0027,02.10.2013 15:31,02.10.2013
1513,IM0000080,02.10.2013 15:31,Reassignment,TEAM0027,02.10.2013 16:59,02.10.2013
1514,IM0000080,02.10.2013 16:59,Assignment,TEAM0015,02.10.2013 17:25,02.10.2013
1515,IM0000080,02.10.2013 17:25,Assignment,TEAM0015,02.10.2013 17:25,02.10.2013
1516,IM0000080,02.10.2013 17:25,Operator Update,TEAM0015,02.10.2013 17:25,02.10.2013
1517,IM0000080,02.10.2013 17:25,Reassignment,TEAM0015,02.10.2013 17:25,02.10.2013
1518,IM0000080,02.10.2013 17:25,Description Update,TEAM0015,02.10.2013 17:33,02.10.2013
1519,IM0000080,02.10.2013 17:33,Assignment,TEAM0025,02.10.2013 17:56,02.10.2013
1520,IM0000080,02.10.2013 17:56,Status Change,TEAM0025,03.10.2013 08:06,02.10.2013
1521,IM0000080,03.10.2013 08:06,Assignment,TEAM0025,03.10.2013 13:00,03.10.2013
1522,IM0000080,03.10.2013 13:00,Assignment,TEAM0015,03.10.2013 13:00,03.10.2013
1523,IM0000080,03.10.2013 13:00,Reassignment,TEAM0015,03.10.2013 13:00,03.10.2013
1524,IM0000080,03.10.2013 13:00,Operator Update,TEAM0015,03.10.2013 13:06,03.10.2013
1525,IM0000080,03.10.2013 13:06,Assignment,TEAM0015,03.10.2013 16:45,03.10.2013
1526,IM0000080,03.10.2013 16:45,Status Change,TEAM0015,03.10.2013 16:45,03.10.2013
1527,IM0000080,03.10.2013 16:45,Operator Update,TEAM0015,03.10.2013 16:45,03.10.2013
1528,IM0000080,03.10.2013 16:45,Assignment,TEAM0015,03.10.2013 16:45,03.10.2013
1529,IM0000080,03.10.2013 16:45,Reassignment,TEAM0015,03.10.2013 17:40,03.10.2013
1530,IM0000080,03.10.2013 17:40,Assignment,TEAM0025,03.10.2013 17:50,03.10.2013
1531,IM0000080,03.10.2013 17:50,Assignment,TEAM0025,03.10.2013 17:50,03.10.2013
1532,IM0000080,03.10.2013 17:50,Reassignment,TEAM0025,03.10.2013 17:51,03.10.2013
1533,IM0000080,03.10.2013 17:51,Assignment,TEAM0015,03.10.2013 17:51,03.10.2013
1534,IM0000080,03.10.2013 17:51,Status Change,TEAM0015,10.10.2013 13:39,03.10.2013
1535,IM0000080,10.10.2013 13:39,Operator Update,TEAM0027,15.10.2013 07:03,10.10.2013
1536,IM0000080,15.10.2013 07:03,Assignment,TEAM0015,15.10.2013 07:03,15.10.2013
1537,IM0000080,15.10.2013 07:03,Status Change,TEAM0015,15.10.2013 07:03,15.10.2013
1538,IM0000080,15.10.2013 07:03,Reassignment,TEAM0015,15.10.2013 07:03,15.10.2013
1539,IM0000080,15.10.2013 07:03,Operator Update,TEAM0015,15.10.2013 07:49,15.10.2013
1540,IM0000080,15.10.2013 07:49,Operator Update,TEAM0027,15.10.2013 07:58,15.10.2013
1541,IM0000080,15.10.2013 07:58,Operator Update,TEAM0027,15.10.2013 08:00,15.10.2013
1542,IM0000080,15.10.2013 08:00,Closed,TEAM0027,15.10.2013 08:00,15.10.2013
1543,IM0000080,15.10.2013 08:00,Caused By CI,TEAM0027,21.10.2013 08:50,15.10.2013
1544,IM0000080,21.10.2013 08:50,Update,TEAM0027,21.10.2013 08:50,21.10.2013
1545,IM0000080,21.10.2013 08:50,Assignment,TEAM0027,21.10.2013 08:50,21.10.2013
1546,IM0000080,21.10.2013 08:50,Reopen,TEAM0027,21.10.2013 14:15,21.10.2013
1547,IM0000080,21.10.2013 14:15,Status Change,TEAM0027,14.11.2013 13:45,21.10.2013
1548,IM0000080,14.11.2013 13:45,Description Update,TEAM0027,26.11.2013 10:18,14.11.2013
1549,IM0000080,26.11.2013 10:18,Operator Update,TEAM0027,02.12.2013 16:16,26.11.2013
1550,IM0000080,02.12.2013 16:16,Operator Update,TEAM0027,09.12.2013 16:44,02.12.2013
1551,IM0000080,09.12.2013 16:44,Operator Update,TEAM0015,09.12.2013 17:23,09.12.2013
1552,IM0000080,09.12.2013 17:23,Status Change,TEAM0015,11.12.2013 11:10,09.12.2013
1553,IM0000080,11.12.2013 11:10,Operator Update,TEAM0027,11.12.2013 11:24,11.12.2013
1554,IM0000080,11.12.2013 11:24,Operator Update,TEAM0027,11.12.2013 11:24,11.12.2013
1555,IM0000080,11.12.2013 11:24,Assignment,TEAM0027,11.12.2013 11:24,11.12.2013
1556,IM0000080,11.12.2013 11:24,Reassignment,TEAM0027,11.12.2013 11:32,11.12.2013
1557,IM0000080,11.12.2013 11:32,Assignment,TEAM0015,11.12.2013 13:44,11.12.2013
1558,IM0000080,11.12.2013 13:44,Reassignment,TEAM0015,11.12.2013 13:44,11.12.2013
1559,IM0000080,11.12.2013 13:44,Assignment,TEAM0015,11.12.2013 13:44,11.12.2013
1560,IM0000080,11.12.2013 13:44,Operator Update,TEAM0015,11.12.2013 13:59,11.12.2013
1561,IM0000080,11.12.2013 13:59,Assignment,TEAM0015,11.12.2013 15:19,11.12.2013
1562,IM0000080,11.12.2013 15:19,Assignment,TEAM0015,11.12.2013 15:19,11.12.2013
1563,IM0000080,11.12.2013 15:19,Reassignment,TEAM0015,11.12.2013 15:19,11.12.2013
1564,IM0000080,11.12.2013 15:19,Operator Update,TEAM0015,11.12.2013 15:20,11.12.2013
1565,IM0000080,11.12.2013 15:20,Assignment,TEAM0025,11.12.2013 15:38,11.12.2013
1566,IM0000080,11.12.2013 15:38,Operator Update,TEAM0025,11.12.2013 15:38,11.12.2013
1567,IM0000080,11.12.2013 15:38,Reassignment,TEAM0025,11.12.2013 15:38,11.12.2013
1568,IM0000080,11.12.2013 15:38,Assignment,TEAM0025,11.12.2013 16:09,11.12.2013
1569,IM0000080,11.12.2013 16:09,Assignment,TEAM0027,12.12.2013 11:28,11.12.2013
1570,IM0000080,12.12.2013 11:28,Operator Update,TEAM0027,16.12.2013 13:02,12.12.2013
1571,IM0000080,16.12.2013 13:02,Reassignment,TEAM0027,16.12.2013 13:02,16.12.2013
1572,IM0000080,16.12.2013 13:02,Assignment,TEAM0027,16.12.2013 13:02,16.12.2013
1573,IM0000080,16.12.2013 13:02,Operator Update,TEAM0027,16.01.2014 14:21,16.12.2013
1574,IM0000080,16.01.2014 14:21,Closed,TEAM0027,16.01.2014 14:31,16.01.2014
4501,IM0000182,04.07.2013 08:01,Open,TEAM0008,04.07.2013 08:25,04.07.2013
4502,IM0000182,04.07.2013 08:25,Operator Update,TEAM0003,04.07.2013 08:25,04.07.2013
4503,IM0000182,04.07.2013 08:25,Assignment,TEAM0003,04.07.2013 11:38,04.07.2013
4504,IM0000182,04.07.2013 11:38,Reassignment,TEAM0003,04.07.2013 11:38,04.07.2013
4505,IM0000182,04.07.2013 11:38,Operator Update,TEAM0003,04.07.2013 11:38,04.07.2013
4506,IM0000182,04.07.2013 11:38,Assignment,TEAM0003,08.07.2013 11:47,04.07.2013
4507,IM0000182,08.07.2013 11:47,Update,TEAM0011,08.07.2013 11:47,08.07.2013
4508,IM0000182,08.07.2013 11:47,Assignment,TEAM0011,25.07.2013 07:30,08.07.2013
4509,IM0000182,25.07.2013 07:30,Assignment,TEAM0011,25.07.2013 07:30,25.07.2013
4510,IM0000182,25.07.2013 07:30,Update,TEAM0011,25.07.2013 07:30,25.07.2013
4511,IM0000182,25.07.2013 07:30,Reassignment,TEAM0011,25.07.2013 10:30,25.07.2013
4512,IM0000182,25.07.2013 10:30,External Vendor Assignment,TEAM0003,25.07.2013 10:30,25.07.2013
4513,IM0000182,25.07.2013 10:30,Operator Update,TEAM0003,25.07.2013 10:30,25.07.2013
4514,IM0000182,25.07.2013 10:30,Assignment,TEAM0003,25.07.2013 10:30,25.07.2013
4515,IM0000182,25.07.2013 10:30,Status Change,TEAM0003,06.08.2013 12:13,25.07.2013
4516,IM0000182,06.08.2013 12:13,Pending vendor,TEAM0003,21.08.2013 09:05,06.08.2013
4517,IM0000182,21.08.2013 09:05,Operator Update,TEAM0003,01.10.2013 10:04,21.08.2013
4518,IM0000182,01.10.2013 10:04,Status Change,TEAM0003,01.10.2013 10:04,01.10.2013
4519,IM0000182,01.10.2013 10:04,Operator Update,TEAM0003,02.10.2013 08:10,01.10.2013
4520,IM0000182,02.10.2013 08:10,Closed,TEAM0003,02.10.2013 08:10,02.10.2013
4521,IM0000182,02.10.2013 08:10,Caused By CI,TEAM0003,02.10.2013 08:20,02.10.2013
4970,IM0000198,11.07.2013 08:56,Open,TEAM0002,11.07.2013 09:54,11.07.2013
4971,IM0000198,11.07.2013 09:54,Operator Update,TEAM0003,11.07.2013 09:55,11.07.2013
4972,IM0000198,11.07.2013 09:55,Assignment,TEAM0003,11.07.2013 11:36,11.07.2013
4973,IM0000198,11.07.2013 11:36,Assignment,TEAM0003,11.07.2013 11:36,11.07.2013
4974,IM0000198,11.07.2013 11:36,Operator Update,TEAM0003,11.07.2013 11:59,11.07.2013
4975,IM0000198,11.07.2013 11:59,Reassignment,TEAM0003,11.07.2013 11:59,11.07.2013
4976,IM0000198,11.07.2013 11:59,Operator Update,TEAM0003,11.07.2013 11:59,11.07.2013
4977,IM0000198,11.07.2013 11:59,Assignment,TEAM0003,11.07.2013 13:15,11.07.2013
4978,IM0000198,11.07.2013 13:15,Assignment,TEAM0002,11.07.2013 13:15,11.07.2013
4979,IM0000198,11.07.2013 13:15,Update from customer,TEAM0002,17.07.2013 11:04,11.07.2013
4980,IM0000198,17.07.2013 11:04,Update from customer,TEAM0002,02.08.2013 11:55,17.07.2013
4981,IM0000198,02.08.2013 11:55,Reassignment,TEAM0002,02.08.2013 11:55,02.08.2013
4982,IM0000198,02.08.2013 11:55,Update,TEAM0002,02.08.2013 12:38,02.08.2013
4983,IM0000198,02.08.2013 12:38,Closed,TEAM0003,02.08.2013 12:38,02.08.2013
4984,IM0000198,02.08.2013 12:38,Caused By CI,TEAM0003,24.09.2013 13:14,02.08.2013
4985,IM0000198,24.09.2013 13:14,Reopen,TEAM0002,24.09.2013 13:14,24.09.2013
4986,IM0000198,24.09.2013 13:14,Update,TEAM0002,24.09.2013 13:15,24.09.2013
4987,IM0000198,24.09.2013 13:15,Update from customer,TEAM0002,24.09.2013 13:56,24.09.2013
4988,IM0000198,24.09.2013 13:56,Reassignment,TEAM0003,24.09.2013 13:56,24.09.2013
4989,IM0000198,24.09.2013 13:56,Assignment,TEAM0003,24.09.2013 15:01,24.09.2013
4990,IM0000198,24.09.2013 15:01,Reassignment,TEAM0004,24.09.2013 15:01,24.09.2013
4991,IM0000198,24.09.2013 15:01,Assignment,TEAM0004,24.09.2013 15:01,24.09.2013
4992,IM0000198,24.09.2013 15:01,Operator Update,TEAM0004,01.10.2013 08:56,24.09.2013
4993,IM0000198,01.10.2013 08:56,Assignment,TEAM0002,01.10.2013 08:56,01.10.2013
4994,IM0000198,01.10.2013 08:56,Update from customer,TEAM0002,07.10.2013 09:59,01.10.2013
4995,IM0000198,07.10.2013 09:59,Update,TEAM0002,07.10.2013 09:59,07.10.2013
4996,IM0000198,07.10.2013 09:59,Reassignment,TEAM0002,07.10.2013 09:59,07.10.2013
4997,IM0000198,07.10.2013 09:59,Assignment,TEAM0002,07.10.2013 10:09,07.10.2013
4998,IM0000198,07.10.2013 10:09,Assignment,TEAM0003,07.10.2013 11:03,07.10.2013
4999,IM0000198,07.10.2013 11:03,Assignment,TEAM0003,07.10.2013 11:03,07.10.2013
5000,IM0000198,07.10.2013 11:03,Reassignment,TEAM0003,07.10.2013 12:23,07.10.2013
5001,IM0000198,07.10.2013 12:23,Assignment,TEAM0004,07.10.2013 12:23,07.10.2013
5002,IM0000198,07.10.2013 12:23,Status Change,TEAM0004,08.10.2013 12:09,07.10.2013
5003,IM0000198,08.10.2013 12:09,Reassignment,TEAM0004,08.10.2013 12:09,08.10.2013
5004,IM0000198,08.10.2013 12:09,Assignment,TEAM0004,08.10.2013 12:09,08.10.2013
5005,IM0000198,08.10.2013 12:09,Update,TEAM0004,24.10.2013 11:54,08.10.2013
5006,IM0000198,24.10.2013 11:54,Assignment,TEAM0003,24.10.2013 11:54,24.10.2013
5007,IM0000198,24.10.2013 11:54,Analysis/Research,TEAM0003,29.10.2013 13:15,24.10.2013
5008,IM0000198,29.10.2013 13:15,Update from customer,TEAM0002,05.11.2013 13:39,29.10.2013
5009,IM0000198,05.11.2013 13:39,Reassignment,TEAM0009,05.11.2013 13:39,05.11.2013
5010,IM0000198,05.11.2013 13:39,Update,TEAM0009,05.11.2013 15:54,05.11.2013
5011,IM0000198,05.11.2013 15:54,Reassignment,TEAM0004,05.11.2013 15:54,05.11.2013
5012,IM0000198,05.11.2013 15:54,Operator Update,TEAM0004,07.11.2013 16:01,05.11.2013
5013,IM0000198,07.11.2013 16:01,Update,TEAM0009,27.03.2014 12:33,07.11.2013
5014,IM0000198,27.03.2014 12:33,Reassignment,TEAM0009,27.03.2014 12:33,27.03.2014
5015,IM0000198,27.03.2014 12:33,Update,TEAM0009,27.03.2014 12:57,27.03.2014
5016,IM0000198,27.03.2014 12:57,Reassignment,TEAM0172,27.03.2014 12:57,27.03.2014
5017,IM0000198,27.03.2014 12:57,Operator Update,TEAM0172,27.03.2014 15:02,27.03.2014
5018,IM0000198,27.03.2014 15:02,Reassignment,TEAM0002,27.03.2014 15:02,27.03.2014
5019,IM0000198,27.03.2014 15:02,Update from customer,TEAM0002,27.03.2014 15:13,27.03.2014
5020,IM0000198,27.03.2014 15:13,Closed,TEAM0172,27.03.2014 15:23,27.03.2014
5291,IM0000214,15.07.2013 13:01,Open,TEAM0008,16.07.2013 04:56,15.07.2013
5292,IM0000214,16.07.2013 04:56,Reassignment,TEAM0047,16.07.2013 07:23,16.07.2013
5293,IM0000214,16.07.2013 07:23,Reassignment,TEAM0046,16.07.2013 07:23,16.07.2013
5294,IM0000214,16.07.2013 07:23,Assignment,TEAM0046,17.07.2013 07:52,16.07.2013
5295,IM0000214,17.07.2013 07:52,Communication with vendor,TEAM0062,17.07.2013 08:19,17.07.2013
5296,IM0000214,17.07.2013 08:19,Operator Update,TEAM0062,17.07.2013 08:19,17.07.2013
5297,IM0000214,17.07.2013 08:19,Reassignment,TEAM0062,17.07.2013 08:19,17.07.2013
5298,IM0000214,17.07.2013 08:19,Assignment,TEAM0062,17.07.2013 13:23,17.07.2013
5299,IM0000214,17.07.2013 13:23,Status Change,TEAM0046,17.07.2013 13:34,17.07.2013
5300,IM0000214,17.07.2013 13:34,Communication with customer,TEAM0046,23.07.2013 12:32,17.07.2013
5301,IM0000214,23.07.2013 12:32,Assignment,TEAM0031,09.08.2013 14:03,23.07.2013
5302,IM0000214,09.08.2013 14:03,Closed,TEAM0046,09.08.2013 14:03,09.08.2013
5303,IM0000214,09.08.2013 14:03,Caused By CI,TEAM0046,12.08.2013 07:26,09.08.2013
5304,IM0000214,12.08.2013 07:26,Update,TEAM9999,12.08.2013 07:26,12.08.2013
5305,IM0000214,12.08.2013 07:26,Reopen,TEAM9999,19.08.2013 13:57,12.08.2013
5306,IM0000214,19.08.2013 13:57,Operator Update,TEAM0046,19.08.2013 13:57,19.08.2013
5307,IM0000214,19.08.2013 13:57,Status Change,TEAM0046,01.10.2013 14:20,19.08.2013
5308,IM0000214,01.10.2013 14:20,Closed,TEAM0046,01.10.2013 14:30,01.10.2013
5737,IM0000224,17.07.2013 08:13,Open,TEAM0008,17.07.2013 08:38,17.07.2013
5738,IM0000224,17.07.2013 08:38,Reassignment,TEAM0031,17.07.2013 08:38,17.07.2013
5739,IM0000224,17.07.2013 08:38,Update,TEAM0031,17.07.2013 08:38,17.07.2013
5740,IM0000224,17.07.2013 08:38,Quality Indicator,TEAM0031,19.07.2013 07:37,17.07.2013
5741,IM0000224,19.07.2013 07:37,Assignment,TEAM0010,19.07.2013 08:12,19.07.2013
5742,IM0000224,19.07.2013 08:12,Operator Update,TEAM0010,19.07.2013 08:12,19.07.2013
5743,IM0000224,19.07.2013 08:12,Status Change,TEAM0010,19.07.2013 08:35,19.07.2013
5744,IM0000224,19.07.2013 08:35,Reassignment,TEAM0050,22.07.2013 08:04,19.07.2013
5745,IM0000224,22.07.2013 08:04,Status Change,TEAM0008,22.07.2013 08:04,22.07.2013
5746,IM0000224,22.07.2013 08:04,Reassignment,TEAM0008,22.07.2013 08:04,22.07.2013
5747,IM0000224,22.07.2013 08:04,Assignment,TEAM0008,22.07.2013 08:04,22.07.2013
5748,IM0000224,22.07.2013 08:04,Communication with customer,TEAM0008,22.07.2013 08:19,22.07.2013
5749,IM0000224,22.07.2013 08:19,Reassignment,TEAM0031,22.07.2013 08:19,22.07.2013
5750,IM0000224,22.07.2013 08:19,Update,TEAM0031,22.07.2013 09:11,22.07.2013
5751,IM0000224,22.07.2013 09:11,Assignment,TEAM0008,22.07.2013 09:11,22.07.2013
5752,IM0000224,22.07.2013 09:11,Status Change,TEAM0008,22.07.2013 09:26,22.07.2013
5753,IM0000224,22.07.2013 09:26,Status Change,TEAM0008,22.07.2013 09:26,22.07.2013
5754,IM0000224,22.07.2013 09:26,Operator Update,TEAM0008,22.07.2013 10:17,22.07.2013
5755,IM0000224,22.07.2013 10:17,Reassignment,TEAM0008,22.07.2013 11:09,22.07.2013
5756,IM0000224,22.07.2013 11:09,Reassignment,TEAM0008,22.07.2013 11:09,22.07.2013
5757,IM0000224,22.07.2013 11:09,Update,TEAM0008,22.07.2013 11:09,22.07.2013
5758,IM0000224,22.07.2013 11:09,Assignment,TEAM0008,22.07.2013 11:09,22.07.2013
5759,IM0000224,22.07.2013 11:09,Status Change,TEAM0008,22.07.2013 11:10,22.07.2013
5760,IM0000224,22.07.2013 11:10,Operator Update,TEAM0008,22.07.2013 11:19,22.07.2013
5761,IM0000224,22.07.2013 11:19,Assignment,TEAM0031,22.07.2013 11:30,22.07.2013
5762,IM0000224,22.07.2013 11:30,Update,TEAM0031,22.07.2013 11:30,22.07.2013
5763,IM0000224,22.07.2013 11:30,Reassignment,TEAM0031,22.07.2013 11:30,22.07.2013
5764,IM0000224,22.07.2013 11:30,Assignment,TEAM0031,23.07.2013 07:55,22.07.2013
5765,IM0000224,23.07.2013 07:55,Assignment,TEAM0008,23.07.2013 07:58,23.07.2013
5766,IM0000224,23.07.2013 07:58,Assignment,TEAM0008,23.07.2013 07:58,23.07.2013
5767,IM0000224,23.07.2013 07:58,Reassignment,TEAM0008,23.07.2013 07:58,23.07.2013
5768,IM0000224,23.07.2013 07:58,Operator Update,TEAM0008,23.07.2013 08:18,23.07.2013
5769,IM0000224,23.07.2013 08:18,Update,TEAM0031,23.07.2013 08:18,23.07.2013
5770,IM0000224,23.07.2013 08:18,Reassignment,TEAM0031,23.07.2013 09:40,23.07.2013
5771,IM0000224,23.07.2013 09:40,Assignment,TEAM0008,23.07.2013 09:42,23.07.2013
5772,IM0000224,23.07.2013 09:42,Status Change,TEAM0008,23.07.2013 09:50,23.07.2013
5773,IM0000224,23.07.2013 09:50,Reassignment,TEAM0008,23.07.2013 09:50,23.07.2013
5774,IM0000224,23.07.2013 09:50,Operator Update,TEAM0008,23.07.2013 09:50,23.07.2013
5775,IM0000224,23.07.2013 09:50,Assignment,TEAM0008,23.07.2013 09:50,23.07.2013
5776,IM0000224,23.07.2013 09:50,Status Change,TEAM0008,23.07.2013 10:39,23.07.2013
5777,IM0000224,23.07.2013 10:39,Status Change,TEAM0031,23.07.2013 10:39,23.07.2013
5778,IM0000224,23.07.2013 10:39,Assignment,TEAM0031,23.07.2013 11:01,23.07.2013
5779,IM0000224,23.07.2013 11:01,Reassignment,TEAM0031,23.07.2013 11:01,23.07.2013
5780,IM0000224,23.07.2013 11:01,Status Change,TEAM0031,23.07.2013 11:01,23.07.2013
5781,IM0000224,23.07.2013 11:01,Assignment,TEAM0031,23.07.2013 11:01,23.07.2013
5782,IM0000224,23.07.2013 11:01,Operator Update,TEAM0031,24.07.2013 09:13,23.07.2013
5783,IM0000224,24.07.2013 09:13,Assignment,TEAM0007,24.07.2013 12:38,24.07.2013
5784,IM0000224,24.07.2013 12:38,Operator Update,TEAM0007,24.07.2013 12:38,24.07.2013
5785,IM0000224,24.07.2013 12:38,Reassignment,TEAM0007,24.07.2013 12:38,24.07.2013
5786,IM0000224,24.07.2013 12:38,Assignment,TEAM0007,24.07.2013 12:47,24.07.2013
5787,IM0000224,24.07.2013 12:47,Reassignment,TEAM0031,24.07.2013 12:47,24.07.2013
5788,IM0000224,24.07.2013 12:47,Operator Update,TEAM0031,24.07.2013 12:52,24.07.2013
5789,IM0000224,24.07.2013 12:52,Assignment,TEAM0045,30.07.2013 06:42,24.07.2013
5790,IM0000224,30.07.2013 06:42,Status Change,TEAM0045,12.08.2013 12:38,30.07.2013
5791,IM0000224,12.08.2013 12:38,Operator Update,TEAM0045,03.09.2013 07:48,12.08.2013
5792,IM0000224,03.09.2013 07:48,Operator Update,TEAM0045,18.09.2013 09:06,03.09.2013
